25.323	12815
26.6143	13492.4
27.9054	14005.3
29.1962	14485.8
30.4869	14591.7
31.7773	14691.8
33.0676	14476
34.3576	14106.8
35.6474	14145.9
36.937	13947.9
38.2264	13592.8
39.5156	13411.2
40.8045	13247.3
42.0918	12852.1
43.3803	12418.6
44.6687	12142.9
45.9568	11945.9
47.2447	11863.4
48.5324	11671.7
49.8199	11796.6
51.1072	12168.1
52.3928	12840.1
53.6796	13854.2
54.9663	15319.8
56.2527	17058.2
57.5389	19327.5
58.8235	21743
60.1093	24178.9
61.3949	26546.4
62.6803	28442.2
63.9654	29593.7
65.2489	29767.1
66.5337	28969.3
67.8182	27549.5
69.1011	25920.7
70.3852	24526.1
71.6691	23605.5
72.9528	23104.9
74.2348	23073.7
75.5181	22925.1
76.8012	22508.8
78.0826	21559.1
79.3652	20063.7
80.6477	18345.4
81.9284	16484.8
83.2105	14725
84.4908	13431.8
85.7724	12351.2
87.0538	11518.7
88.3335	11108.5
89.6145	10816.2
90.8938	10592.6
92.1744	10110.5
93.4548	9486.79
94.7334	8787.81
96.0134	7992
97.2916	7236.11
98.5712	6522.82
99.849	5894.17
101.128	5394.89
102.406	4963.51
103.684	4584.99
104.961	4339.84
106.239	4147.24
107.516	3970.04
108.794	3762.78
110.07	3645.96
111.346	3545.06
112.623	3496.21
113.899	3370.67
115.176	3289.05
116.451	3217.38
117.726	3158.81
119.002	3112.96
120.276	3027.28
121.552	3006.84
122.826	2981.99
124.1	2942.62
125.375	2908.4
126.649	2827.28
127.922	2867.85
129.197	2813.81
130.469	2852.28
131.742	2817.73
133.015	2865.03
134.288	2827.17
135.56	2899.42
136.832	2881.54
138.104	2903.77
139.377	2929.99
140.648	2971.9
141.919	3025.57
143.19	3114.69
144.462	3167.61
145.732	3233.01
147.002	3335.91
148.272	3447.68
149.542	3606.89
150.811	3842.6
152.082	4109.58
153.351	4602.35
154.62	5341.11
155.889	6583.87
157.158	8495.13
158.426	11239.8
159.694	14847
160.962	19119.9
162.229	23769.1
163.497	28499.7
164.766	32470.2
166.033	34246.9
167.3	33355.4
168.566	30181.5
169.833	26008.5
171.099	21615.1
172.365	17291.2
173.631	13851
174.897	11322
176.162	9581.7
177.427	8715.84
178.692	8732.29
179.957	9747.12
181.22	11862.9
182.485	15366.9
183.749	20130
185.013	25985.4
186.277	32767.8
187.54	39678.6
188.804	45854.3
190.067	50374.2
191.33	51772.3
192.593	50024.7
193.854	45571.9
195.116	39435.5
196.378	32759.7
197.64	26509
198.902	21016.9
200.163	16323.8
201.423	12792.7
202.684	10047.3
203.945	8020.48
205.206	6640.32
206.465	5625.95
207.725	4925.87
208.986	4432.42
210.245	4007.46
211.504	3688.97
212.763	3422.02
214.023	3210.4
215.282	2997.38
216.539	2858.53
217.798	2742.89
219.056	2651.79
220.313	2534.18
221.571	2459.35
222.828	2379.35
224.085	2336.19
225.343	2283.47
226.599	2275.86
227.856	2257.51
229.112	2237.02
230.368	2199.83
231.624	2165
232.879	2155.96
234.135	2158.43
235.389	2130.08
236.645	2102.66
237.899	2086.08
239.154	2082.98
240.409	2070.06
241.663	2054.75
242.917	2029.24
244.17	2019.97
245.424	2007.09
246.677	2004
247.929	1973.57
249.183	1939.5
250.435	1880.25
251.688	1875.43
252.94	1866.19
254.193	1843.06
255.444	1805.14
256.695	1773.6
257.947	1766.53
259.197	1757.86
260.449	1734.45
261.699	1704.17
262.949	1705.15
264.201	1674.16
265.45	1661.88
266.699	1666
267.95	1632.45
269.199	1621.8
270.448	1617.56
271.696	1614.48
272.946	1593.65
274.194	1595.69
275.442	1596.54
276.69	1571.57
277.939	1557.87
279.186	1564.67
280.433	1569.48
281.68	1555.43
282.928	1540.53
284.175	1559.64
285.421	1533.29
286.667	1531.65
287.913	1515.49
289.159	1509.55
290.406	1512.27
291.651	1508.06
292.897	1481.9
294.141	1481.24
295.386	1479.58
296.631	1484.56
297.875	1473.89
299.119	1457.77
299.848	1453
