3.71045	0.01396
3.6994	0.00947
3.68843	0.01107
3.67751	0.00923
3.66667	0.0081
3.65588	0.0065
3.64516	0.00818
3.6345	0.00602
3.62391	0.00722
3.61337	0.0065
3.6029	0.00505
3.59249	0.00457
3.58213	0.00554
3.57184	0.0061
3.5616	0.00297
3.55143	0.00385
3.54131	0.00505
3.53125	0.00345
3.52125	0.00377
3.5113	0.00481
3.50141	0.00425
3.49157	0.00538
3.48179	0.00241
3.47207	0.00257
3.4624	0.00385
3.45278	0.00393
3.44321	0.00522
3.4337	0.00297
3.42424	0
3.41484	0.00217
3.40548	0.00658
3.39617	0.00257
3.38692	0.00249
3.37772	0.00313
3.36856	0.00337
3.35946	0.00401
3.3504	0.00361
3.3414	0.00514
3.33244	0.00441
3.32353	0.00337
3.31467	0.00217
3.30585	0.00361
3.29708	0.00514
3.28836	0.00233
3.27968	0.00233
3.27105	0.00185
3.26247	0.00377
3.25393	0.00265
3.24543	0.00281
3.23698	0.00369
3.22857	0.00297
3.22021	0.00305
3.21189	0.00425
3.20361	0.00377
3.19537	0.00433
3.18718	0.00281
3.17903	0.00185
3.17092	0.00249
3.16285	0.00281
3.15482	0.00369
3.14684	0.00481
3.13889	0.00241
3.13098	0.00329
3.12312	0.00265
3.11529	0.00305
3.1075	0.00377
3.09975	0.00345
3.09204	0.00305
3.08437	0.00313
3.07673	0.00361
3.06914	0.00345
3.06158	8.02E-0
3.05405	0.00281
3.04657	0.00369
3.03912	0.0012
3.03171	0.00297
3.02433	0.00305
3.01699	6.42E-0
3.00969	0.00233
3.00242	0.00257
2.99518	0.00313
2.98798	0.00489
2.98082	0.00329
2.97368	0.00297
2.96659	0.00193
2.95952	0.00441
2.95249	0.00417
2.9455	0.00305
2.93853	0.00289
2.9316	0.00618
2.92471	0.00578
2.91784	0.00457
2.91101	0.00899
2.90421	0.00538
2.89744	0.0073
2.8907	0.00875
2.88399	0.01372
2.87731	0.01541
2.87067	0.01878
2.86406	0.02311
2.85747	0.02736
2.85092	0.03177
2.84439	0.04566
2.8379	0.05167
2.83144	0.06828
2.825	0.07911
2.81859	0.09612
2.81222	0.1165
2.80587	0.13335
2.79955	0.16039
2.79326	0.18719
2.787	0.22017
2.78076	0.26719
2.77455	0.2988
2.76837	0.33908
2.76222	0.38963
2.7561	0.43705
2.75	0.47436
2.74393	0.53438
2.73789	0.59456
2.73187	0.63195
2.72588	0.68836
2.71991	0.73835
2.71397	0.79355
2.70806	0.82877
2.70217	0.86023
2.69631	0.90259
2.69048	0.94407
2.68467	0.96943
2.67888	0.98195
2.67312	0.99952
2.66738	0.98941
2.66167	0.98604
2.65598	1
2.65032	0.97834
2.64468	0.94744
2.63907	0.91591
2.63347	0.87635
2.62791	0.87531
2.62236	0.82773
2.61684	0.79692
2.61134	0.75062
2.60587	0.702
2.60042	0.6821
2.59499	0.63251
2.58958	0.60619
2.5842	0.55797
2.57884	0.5197
2.5735	0.50317
2.56818	0.46811
2.56289	0.44708
2.55761	0.42574
2.55236	0.39381
2.54713	0.38201
2.54192	0.35601
2.53673	0.33331
2.53157	0.31862
2.52642	0.29808
2.5213	0.27305
2.51619	0.2696
2.51111	0.25949
2.50605	0.24424
2.50101	0.22491
2.49598	0.216
2.49098	0.20212
2.486	0.19626
2.48104	0.19201
2.4761	0.1819
2.47117	0.175
2.46627	0.17235
2.46139	0.15678
2.45652	0.15935
2.45168	0.14314
2.44685	0.13488
2.44204	0.13544
2.43725	0.13079
2.43249	0.12469
2.42773	0.1214
2.423	0.11193
2.41829	0.11057
2.41359	0.10993
2.40891	0.09933
2.40426	0.10487
2.39961	0.09941
2.39499	0.09396
2.39038	0.09412
2.3858	0.08417
2.38123	0.08337
2.37667	0.08521
2.37214	0.08024
2.36762	0.08144
2.36312	0.07205
2.35863	0.07286
2.35417	0.06748
2.34972	0.06612
2.34528	0.06636
2.34087	0.06708
2.33647	0.06291
2.33208	0.06668
2.32772	0.0601
2.32336	0.05809
2.31903	0.05777
2.31471	0.05793
2.31041	0.0556
2.30612	0.0552
2.30185	0.05448
2.2976	0.05264
2.29336	0.0536
2.28913	0.05023
2.28493	0.04862
2.28073	0.04854
2.27656	0.05007
2.27239	0.04333
2.26825	0.04405
2.26412	0.04196
2.26	0.04333
2.2559	0.0422
2.25181	0.03948
2.24774	0.04557
2.24368	0.03948
2.23964	0.03867
2.23561	0.041
2.2316	0.03843
2.2276	0.04116
2.22361	0.03731
2.21964	0.03683
2.21569	0.03193
2.21174	0.0329
2.20782	0.03635
2.2039	0.03442
2.2	0.03571
2.19611	0.03466
2.19224	0.03394
2.18838	0.03298
2.18453	0.03498
2.1807	0.03386
2.17688	0.03185
2.17308	0.03001
2.16928	0.03185
2.16551	0.03402
2.16174	0.03346
2.15799	0.03073
2.15425	0.03129
2.15052	0.03434
2.1468	0.03177
2.1431	0.03218
